network_data_original_subset_with_dups,1999,0.008,0.044,5.171,657,1999.0,46.18721461187214,1.907304E7,1999,442,0.003,3.0,2.1425339366515836,568.0,719,57,0.01,3.0,2.0350877192982457,61.0,114,0.009,1.0,2,1,1,0.008,0.013,0.031,0.002,1999,5.29
network_data_original_subset_with_dups,1999,0.008,0.028,0.063,657,1999.0,46.18721461187214,1.907304E7,1999,442,0.001,3.0,2.1425339366515836,568.0,719,57,0.001,3.0,2.0350877192982457,61.0,114,0.002,1.0,2,1,1,0.0,0.0,0.008,0.001,1999,0.117
network_data_original_subset_with_dups,0,0.018,0.0,0.002,0,0.0,NaN,0.0,0,0,0.0,0.0,NaN,0.0,0,,,,,,,,0,0,0.0,0.0,0.003,0.0,1999,0.024
network_data_original_subset_with_dups,0,0.018,0.0,0.001,0,0.0,NaN,0.0,0,0,0.0,0.0,NaN,0.0,0,,,,,,,,0,0,0.0,0.0,0.003,0.0,1999,0.025
network_data_original_subset_with_dups,0,0.011,0.0,0.002,0,0.0,NaN,0.0,0,0,0.0,0.0,NaN,0.0,0,,,,,,,,0,0,0.0,0.0,0.003,0.0,1999,0.019
network_data_original_subset_with_dups,0,0.007,0.0,0.0,0,0.0,NaN,0.0,0,0,0.0,0.0,NaN,0.0,0,,,,,,,,0,0,0.001,0.0,0.001,0.0,1999,0.01
network_data_original_subset_with_dups,0,0.007,0.0,0.001,0,0.0,NaN,0.0,0,0,0.0,0.0,NaN,0.0,0,,,,,,,,0,0,0.0,0.0,0.002,0.0,1998,0.011
network_data_original_subset_with_dups,0,0.009000000000000001,0.0,0.001,0,0.0,NaN,0.0,0,0,0.0,0.0,NaN,0.0,0,,,,,,,,0,0,0.0,0.0,0.002,0.0,1765,0.013
network_data_original_subset_with_dups,0,0.01,0.0,0.001,0,0.0,NaN,0.0,0,0,0.0,0.0,NaN,0.0,0,,,,,,,,0,0,0.0,0.0,0.002,0.0,1603,0.014
network_data_original_subset_with_dups,0,0.008,0.0,0.001,0,0.0,NaN,0.0,0,0,0.0,0.0,NaN,0.0,0,,,,,,,,0,0,0.0,0.0,0.001,0.0,616,0.011
network_data_original_subset_with_dups,0,0.007,0.0,0.001,0,0.0,NaN,0.0,0,0,0.0,0.0,NaN,0.0,0,,,,,,,,0,0,0.0,0.0,0.001,0.0,1472,0.01
network_data_original_subset_with_dups,1473,0.0,0.012,0.053,568,1999.0,53.07922535211268,1.9072899E7,1999,355,0.001,3.0,2.149295774647887,461.0,596,44,0.001,3.0,2.022727272727273,46.0,87,0.001,1.0,2,1,1,0.0,0.0,0.003,0.001,1473,0.074
network_data_original_subset_with_dups,1751,0.001,0.011,0.041,618,1999.0,48.95954692556634,1.9072966E7,1999,404,0.001,3.0,2.146039603960396,522.0,668,50,0.0,3.0,2.04,54.0,100,0.001,1.0,2,1,1,0.001,0.0,0.003,0.001,1751,0.061
network_data_original_subset_with_dups,1611,0.001,0.012,0.038,588,1999.0,51.345238095238095,1.9072923E7,1999,375,0.0,3.0,2.1466666666666665,485.0,627,46,0.001,3.0,2.0217391304347827,48.0,91,0.001,1.0,2,1,1,0.0,0.0,0.025,0.001,1611,0.081
network_data_original_subset_with_dups,1952,0.001,0.011,0.043,654,1999.0,46.38837920489296,1.9073035E7,1999,439,0.001,3.0,2.14123006833713,563.0,712,57,0.0,3.0,2.0350877192982457,61.0,114,0.002,1.0,2,1,1,0.0,0.0,0.005,0.002,1952,0.066
network_data_original_subset_with_dups,1844,0.001,0.011,0.043,646,1999.0,46.93962848297214,1.9073029E7,1999,431,0.0,3.0,2.1461716937354987,557.0,701,56,0.001,3.0,2.0357142857142856,60.0,112,0.0,1.0,2,1,1,0.001,0.0,0.002,0.001,1844,0.062
network_data_original_subset_with_dups,1999,0.002,0.012,0.061,657,1999.0,46.18721461187214,1.907304E7,1999,442,0.0,3.0,2.1425339366515836,568.0,719,57,0.001,3.0,2.0350877192982457,61.0,114,0.001,1.0,2,1,1,0.0,0.0,0.003,0.001,1999,0.083
network_data_original_subset_with_dups,1999,0.0,0.01,0.04,657,1999.0,46.18721461187214,1.907304E7,1999,442,0.0,3.0,2.1425339366515836,568.0,719,57,0.0,3.0,2.0350877192982457,61.0,114,0.001,1.0,2,1,1,0.0,0.0,0.003,0.001,1999,0.058
network_data_original_subset_with_dups,0,0.007,0.0,0.001,0,0.0,NaN,0.0,0,0,0.0,0.0,NaN,0.0,0,,,,,,,,0,0,0.0,0.0,0.001,0.0,1999,0.01
network_data_original_subset_with_dups,0,0.008,0.0,0.001,0,0.0,NaN,0.0,0,0,0.0,0.0,NaN,0.0,0,,,,,,,,0,0,0.0,0.0,0.001,0.0,1870,0.011
network_data_original_subset_with_dups,0,0.006,0.0,0.001,0,0.0,NaN,0.0,0,0,0.0,0.0,NaN,0.0,0,,,,,,,,0,0,0.0,0.0,0.001,0.0,1902,0.009
network_data_original_subset_with_dups,0,0.011,0.0,0.001,0,0.0,NaN,0.0,0,0,0.0,0.0,NaN,0.0,0,,,,,,,,0,0,0.0,0.0,0.003,0.0,1931,0.016
network_data_original_subset_with_dups,0,0.007,0.0,0.001,0,0.0,NaN,0.0,0,0,0.0,0.0,NaN,0.0,0,,,,,,,,0,0,0.0,0.0,0.001,0.0,1931,0.01
network_data_original_subset_with_dups,0,0.007,0.0,0.001,0,0.0,NaN,0.0,0,0,0.0,0.0,NaN,0.0,0,,,,,,,,0,0,0.0,0.0,0.001,0.0,1931,0.01
network_data_original_subset_with_dups,0,0.006,0.0,0.001,0,0.0,NaN,0.0,0,0,0.0,0.0,NaN,0.0,0,,,,,,,,0,0,0.0,0.0,0.001,0.0,1931,0.009
network_data_original_subset_with_dups,0,0.008,0.0,0.0,0,0.0,NaN,0.0,0,0,0.0,0.0,NaN,0.0,0,,,,,,,,0,0,0.0,0.0,0.001,0.0,1925,0.01
network_data_original_subset_with_dups,0,0.01,0.0,0.001,0,0.0,NaN,0.0,0,0,0.0,0.0,NaN,0.0,0,,,,,,,,0,0,0.0,0.0,0.001,0.0,1948,0.013
network_data_original_subset_with_dups,0,0.009000000000000001,0.0,0.001,0,0.0,NaN,0.0,0,0,0.0,0.0,NaN,0.0,0,,,,,,,,0,0,0.001,0.0,0.001,0.0,1930,0.013
network_data_original_subset_with_dups,0,0.008,0.0,0.0,0,0.0,NaN,0.0,0,0,0.0,0.0,NaN,0.0,0,,,,,,,,0,0,0.0,0.0,0.001,0.0,1930,0.01
network_data_original_subset_with_dups,0,0.007,0.0,0.001,0,0.0,NaN,0.0,0,0,0.0,0.0,NaN,0.0,0,,,,,,,,0,0,0.0,0.0,0.001,0.0,1930,0.009
