rec_id,SDK_Version,Start_LocationLatitude,Start_LocationLongitude,Start_LocationAltitude,Start_RadioBrand,Start_RadioCountry,Start_RadioNetworkType,Start_RadioNetworkGeneration,Start_RadioHRCellId,Start_RadioRNCId,Start_RadioeNodeBId,Start_RadioOperatorName,Start_RadioIsRoaming,DeviceManufacturer,DeviceName,OS,OSVersion,AverageValue,SIM_Country,SIM_Brand
91956.0,20190802193258.0,35.686504,139.74089,62.3,au,Japan,LTE,4G,9.0,,786653.0,KDDI,False,Sony,SOV37,Android,9,0.0,Japan,
58095.0,20181030095031,35.57125,140.1364,0.0,au,Japan,LTE,4G,0.0,,678201.0,KDDI,False,samsung,SCV38,Android,9,0.0,Japan,
5985.0,20190802193258,35.973114,140.15094,69.0,NTT docomo,Japan,LTE,4G,83.0,,156458.0,NTT DOCOMO,False,SHARP,SH-01K,Android,9,150.0,Japan,
44694.0,20190802193258,35.640762,140.09634,67.0,NTT docomo,Japan,LTE,4G,0.0,,160964.0,NTT DOCOMO,False,FUJITSU,F-05J,Android,7.1.1,19.0,Japan,
3217.0,20181213163457,35.54554,139.74611,65.593094,NTT docomo,Japan,LTE,4G,17.0,,131584.0,NTT DOCOMO,False,FUJITSU,F-05J,Android,7.1.1,8.0,Japan,
341938.0,20190802193258.0,35.785965,139.67566,0.0,au,Japns,LTE,4G,3.0,,682601.0,KDDI,False,SHARP,SHV43-u,Anfroid,8.1.0,69.0,Japan,
76530.0,20180920140351.0,35.979034,139.80458,0.0,au,Japan,LTE,4G,0.0,,789522.0,KDDI,False,Sony,SOV37,Android,8.0.0,67.0,Japan,
109734.0,20181213163457.0,35.333458,139.62236,48.699997,NTT docomo,Japan,LTE,4G,69.0,,155312.0,NTT DOCOMO,False,Sony,SO-03J,Android,8.0.0,33.0,Japan,
153503.0,20181213163457,35.701633,139.63838,96.0,NTT docomo,Japan,LTE,4G,69.0,,183053.0,NTT DOCOMO,False,samsung,SC-04J,Android,8.0.0,35.0,Japan,
101839.0,20190802193258,35.908546,139.66379,53.0,SoftBank,Japan,LTE,4G,72.0,,634810.0,SoftBank,False,KYOCERA,602KC,Android,7.1.1,0.0,Japan,
151970.0,20170922173030,35.618046,140.0899,37.8,NTT docomo,Japan,LTE,4G,83.0,,141135.0,NTT DOCOMO,False,samsung,SC-03K,Android,9,39.0,Japan,
144075.0,20190802193258,35.62815,139.74458,0.0,NTT docomo,Japan,LTE,4G,19.0,,131082.0,NTT DOCOMO,False,FUJITSU,F-01H,Android,6.0.1,36.0,Japan,
159038.0,20180920140351,35.713833,139.96948,0.0,SoftBank,Japan,LTE,4G,71.0,,644459.0,SoftBank,False,SHARP,509SH,Android,6.0.1,369.0,Japan,
19439.0,20180920140351.0,35.648636,139.80438,38.5,NTT docomo,Japan,LTE,4G,65.0,,135707.0,NTT DOCOMO,False,samsung,SC-02J,Android,8.0.0,0.0,Japan,
115782.0,20181213163457,35.68596,139.44785,84.41382,au,Japan,LTE,4G,2.0,,789214.0,KDDI,False,SHARP,SHV40_u,Android,7.1.2,58.0,Japan,
100968.0,20181213163457,35.709,139.93726,38.5,au,Japan,LTE,4G,4.0,,683020.0,KDDI,False,SHARP,SHV43,Android,8.1.0,52.0,Japan,
89555.0,20181213163457,35.544468,139.54338,67.73181,SoftBank,Japan,LTE,4G,153.0,,33915.0,SoftBank,False,SHARP,605SH,Android,9,0.0,Japan,
196407.0,20181213163457,35.763084,139.46562,112.0,NTT docomo,Japan,LTE,4G,85.0,,131639.0,NTT DOCOMO,False,FUJITSU,F-05J,Android,7.1.1,29.0,Japan,
200156.0,20180920140351,35.697674,139.62093,78.299995,NTT docomo,Japan,LTR,4G,1.0,,179974.0,NTT DOCOMO,False,SHARP,SH-01K,Android,8.0.0,33.0,Japkn,
99279.0,20190802193258,35.730095,139.7851,0.0,au,Japan,LTE,4G,9.0,,659110.0,KDDI,False,SHARP,SHV42,Android,9,14.0,Japan,
66004.0,20170922173030,36.138603,139.51207,0.0,NTT docomo,Japan,LTE,4G,2.0,,194094.0,NTT DOCOMO,False,samsung,SC-04J,Android,8.0.0,0.0,Japan,
126160.0,20190802193258.0,35.293056,139.57426,39.8,NTT docomo,Japan,LTE,4G,18.0,,156398.0,NTT DOCOMO,False,asus,ASUS_Z017DA,Android,8.0.0,12.0,Japan,
141277.0,20190802193258,35.647575,139.68016,68.9,NTT docomo,Japan,LTE,4G,83.0,,133537.0,NTT DOCOMO,False,samsung,SC-04J,Android,8.0.0,16.0,Japan,
63599.0,20170922173030.0,35.94179,139.66644,0.0,SoftBank,Japan,LTE,4G,12.0,,98998.0,Y!mobile,False,KYOCERA,S2,Android,7.1.2,0.0,Japan,
63330.0,20181030095031,35.701267,139.78288,54.315002,au,Japan,LTE,4G,5.0,,680304.0,KDDI,False,samsung,SCV39,Android,8.0.0,39.0,Japan,
342658.0,20181213163457,35.82432,139.9161,0.0,NTT docomo,Japan,LTE,4G,0.0,,173728.0,NTT DOCOMO,False,FUJITkSU,F-01c,Android,7.1.1,45.0,Japan,
159080.0,20181213163457.0,35.85419,139.53868,59.0,au,Japan,LTE,4G,2.0,,139658.0,KDDI,False,Sony,SOV32,Android,7.0,0.0,Japan,
40167.0,20190802193258,35.471428,139.58705,96.6,NTT docomo,Japan,LTE,4G,17.0,,170263.0,DOCOMO,False,samsung,SM-N960N,Android,9,18.0,Japan,
5069.0,20181030095031.0,35.243076,139.72777,0.0,NTT docomo,Japan,LTE,4G,80.0,,172661.0,NTT DOCOMO,False,SHARP,SH-04G,Android,5.0.2,38.0,Japan,
134230.0,20181030095031,35.7388,139.77356,39.899998,SoftBank,Japan,LTE,4G,1.0,,97274.0,Y!mobile,False,SHARP,S3-SH,Android,8.0.0,48.0,Japan,
1038.0,20180105115808,35.4638,139.54611,109.5,NTT docomo,Japan,LTE,4G,81.0,,156491.0,NTT DOCOMO,False,samsung,SC-02H,Android,8.0.0,0.0,Japan,
142585.0,20190802193258,35.49774,139.46613,101.7,NTT docomo,Japan,LTE,4G,0.0,,145078.0,NTT DOCOMO,False,samsung,SC-02J,Android,9,37.0,Japan,
183704.0,20181213163457,35.844234,139.38583,112.799995,NTT docomo,Japan,LTE,4G,82.0,,144826.0,NTT DOCOMO,False,SHARP,SH-01K,Android,8.0.0,11.0,Japan,
164909.0,20190802193258,35.570885,139.43762,159.5615,NTT docomo,Japan,LTE,4G,65.0,,167348.0,NTT DOCOMO,False,Sony,SO-01K,Android,9,18.0,Japan,
171765.0,20170310154560,35.73441,139.7724,0.0,SoftBank,Japan,LTE,4G,7.0,,97279.0,SoftBank,False,KYOCERA,503KC,Android,6.0.1,0.0,Japan,
125983.0,20190802193258,36.103626,139.45262,61.6,NTT docomo,Japan,LTE,4G,65.0,,182974.0,NTT DOCOMO,False,FUJITSU,F-01J,Android,8.1.0,37.0,Japan,
92500.0,20190802193258,36.00233,139.73991,49.3,au,Japan,LTE,4G,19.0,,788533.0,KDDI,False,Sony,SOV39,Android,9,0.0,Japan,
9142.0,20170922173030,35.313316,139.3072,87.248535,NTT docomo,Japan,LTE,4G,1.0,,169198.0,NTT DOCOMO,False,samsung,SC-02J,Android,9,0.0,Japan,
335616.0,20181213163457.0,35.60444,139.3198,0.0,SofBtank,Japan,LTE,4G,93.0,,58945.0,Y!mobile,False,HUAWEO,ANE-LX2J,Android,9r,39.0,Japan,
187181.0,20190802193258,35.67611,139.61816,89.55342,NTT docomo,Japan,LTE,4G,81.0,,183444.0,NTT DOCOMO,False,Sony,SO-01K,Android,9,0.0,Japan,
192524.0,20180920140351,35.61899,139.45247,0.0,SoftBank,Japan,LTE,4G,6.0,,98167.0,SoftBank,False,KYOCERA,503KC,Android,6.0.1,45.0,Japan,
84935.0,20181213163457.0,35.834206,139.82225,49.0,NTT docomo,Japan,LTE,4G,64.0,,194135.0,NTT DOCOMO,False,Sony,SO-02J,Android,8.0.0,43.0,Japan,
167976.0,20170922173030,35.741253,139.77971,0.0,NTT docomo,Japan,LTE,4G,175.0,,131670.0,NTT DOCOMO,False,SHARP,SH-04G,Android,5.0.2,39.0,Japan,
117951.0,20180920140351,35.927868,140.00345,59.6,au,Japan,LTE,4G,1.0,,134619.0,KDDI,False,samsung,SCV40,Android,8.1.0,0.0,Japan,
135041.0,20181030095031,35.81991,139.85388,0.0,au,Japan,LTE,4G,1.0,,668974.0,KDDI,False,samsung,SCV35,Android,9,47.0,Japan,
124426.0,20190802193258,35.82448,139.37733,0.0,NTT docomo,Japan,LTE,4G,,,,NTT DOCOMO,False,HUAWEI,VTR-L29,Android,9,40.0,Japan,
79552.0,20190802193258,35.71463,139.79393,72.54193,au,Japan,LTE,4G,12.0,,659590.0,KDDI,False,SHARP,SHV39,Android,9,0.0,Japan,
311463.0,20181213163457,35.83081,139.93655,0.0,NTT docomo,Japan,,4G,18.0,,160940.0,NTT DOCOMO,False,samsung,SC-02H,Android,8.0.0,11.0,Jaqn,
63046.0,20190802193258,35.490147,139.61578,74.0,SoftBank,Japan,LTE,4G,12.0,,665436.0,SoftBank,False,SHARP,X1,Android,8.0.0,13.0,Japan,
125293.0,20190802193258,35.769997,139.90182,0.0,NTT docomo,Japan,LTE,4G,18.0,,156512.0,NTT DOCOMO,False,SHARP,SH-M08,Android,9,19.0,Japan,
81945.0,20190802193258,35.43003,139.5745,97.0,SoftBank,Japan,LTE,4G,1.0,,34748.0,SoftBank,False,Sony,402SO,Android,6.0,10.0,Japan,
198151.0,20170922173030,35.693043,140.04141,0.0,NTT docomo,Japan,LTE,4G,0.0,,147847.0,NTT DOCOMO,False,FUJITSU,arrowsM03,Android,6.0.1,35.0,Japan,
394403.0,20181213163457.0,35.438698,140.0481,0.0,NTT docomo,Japan,LTE,4G,82.0,,149257.0,NTT DOOMO,False,ZTE,ZTE BLADE V0720,Andriid,6.0,46.0,Japaj,
17559.0,20190802193258,35.71033,139.96036,0.0,au,Japan,LTE,4G,1.0,,681003.0,KDDI,False,SHARP,SH-L02,Android,7.0,0.0,Japan,
95315.0,20181213163457,35.650383,139.70694,53.699997,NTT docomo,Japan,LTE,4G,0.0,,188813.0,NTT DOCOMO,False,SHARP,SH-03K,Android,9,23.0,Japan,
167531.0,20190802193258,35.73319,139.52344,154.0,SoftBank,Japan,LTE,4G,127.0,,656052.0,Y!mobile,False,KYOCERA,S2,Android,8.1.0,35.0,Japan,
5054.0,20170310154559,35.799076,139.77873,30.0,SoftBank,Japan,LTE,4G,1.0,,33074.0,Y!mobile,False,SHARP,507SH,Android,7.1.1,0.0,Japan,
171579.0,20190802193258,35.888588,139.62433,0.0,NTT docomo,Japan,LTE,4G,19.0,,192297.0,NTT DOCOMO,False,Sony,SO-02J,Android,7.0,68.0,Japan,
4774.0,20190802193258,35.74608,139.53966,0.0,NTT docomo,Japan,LTE,4G,65.0,,184026.0,NTT DOCOMO,False,samsung,SC-02J,Android,9,19.0,Japan,
128489.0,20190802193258.0,35.74775,139.73119,0.0,NTT docomo,Japan,LTE,4G,33.0,,156072.0,NTT DOCOMO,False,SHARP,SH-01G,Android,4.4.4,40.0,Japan,
399811.0,20190802193258,35.88967,139.45183,88.94007,SoftBank,Japan,LTE,4,7.0,,99007.0,,False,Sony,701SO,Android,9,21.0,Japan,
159485.0,20190802193258,35.502247,139.70515,41.3,SoftBank,Japan,LTE,4G,20.0,,665270.0,SoftBank,False,Sony,602SO,Android,8.0.0,25.0,Japan,
89982.0,20180412115345.0,35.692204,139.77745,39.1,NTT docomo,Japan,LTE,4G,84.0,,137498.0,NTT DOCOMO,False,SHARP,SH-03J,Android,8.0.0,38.0,Japan,
88334.0,20190802193258,35.760227,139.69429,71.15222,SoftBank,Japan,LTE,4G,1.0,,97431.0,SoftBank,False,Google,Pixel 3a,Android,10,26.0,Japan,
97800.0,20181213163457,35.941387,139.7679,0.0,NTT docomo,Japan,LTE,4G,96.0,,192508.0,NTT DOCOMO,False,samsung,SC-03L,Android,9,0.0,Japan,
9895.0,20180105115808,35.643616,140.07611,51.899998,SoftBank,Japan,LTE,4G,71.0,,644320.0,SoftBank,False,KYOCERA,704KC,Android,8.1.0,0.0,Japan,
9890.0,20190802193258,35.57995,139.73457,37.6,au,Japan,LTE,4G,12.0,,678210.0,KDDI,False,Sony,SOV36,Android,9,82.0,Japan,
10105.0,20190802193258,35.80743,139.69327,43.699997,SoftBank,Japan,LTE,4G,17.0,,635081.0,SoftBank,False,Sony,801SO,Android,9,86.0,Japan,
80642.0,20181213163457,35.71171,140.0896,0.0,NTT docomo,Japan,LTE,4G,66.0,,162726.0,NTT DOCOMO,False,SHARP,SH-02G,Android,4.4.4,38.0,Japan,
108876.0,20181213163457,35.71831,140.0659,71.0,NTT docomo,Japan,LTE,4G,67.0,,174276.0,NTT DOCOMO,False,samsung,SC-02H,Android,8.0.0,0.0,Japan,
43087.0,20181030095031,36.123688,139.5921,53.699997,au,Japan,LTE,4G,0.0,,1016444.0,KDDI,False,SHARP,SHV40,Android,8.0.0,9.0,Japan,
192414.0,20190802193258,35.693726,139.67215,77.811775,NTT docomo,Japan,LTE,4G,82.0,,181660.0,NTT DOCOMO,False,Sony,SO-03J,Android,8.0.0,0.0,Japan,
360623.0,20181213163457,35.737415,139.63548,0.0,docomo NTT,Japan,LTE,4G,66.0,,177561.0,NTT DOOMO,False,Sony,SO-02J,Android,7.0,0.0,Japsn,
158341.0,20170922173030,35.69674,139.41606,0.0,au,Japan,LTE,4G,0.0,,665397.0,KDDI,False,samsung,SCV39,Android,8.0.0,0.0,Japan,
99565.0,20190802193258,35.66511,140.05788,0.0,au,Japan,LTE,4G,,,,KDDI,False,Sony,SOL25,Android,5.0.2,65.0,Japan,
313048.0,20181030095031.0,35.351307,139.49564,69.8819,SoftBank,Japan,LTE,4G,73.0,,664474.0,SoftBank,False,SHARP,S3-SH,Andoid,8.1.rm0,0.0,Japan,
60299.0,20190802193258,35.545326,139.43517,118.799995,NTT docomo,Japan,LTE,4G,4.0,,153301.0,NTT DOCOMO,False,Sony,SO-01K,Android,9,23.0,Japan,
189581.0,20181213163457,35.440704,139.33238,97.0,SoftBank,Japan,LTE,4G,3.0,,32917.0,Y!mobile,False,SHARP,507SH,Android,8.0.0,31.0,Japan,
116522.0,20181030095031,35.358013,139.47865,113.120056,au,Japan,LTE,4G,0.0,,789080.0,KDDI,False,samsung,SCV38,Android,8.0.0,44.0,Japan,
131457.0,20180412115345,35.698147,139.82388,52.3,NTT docomo,Japan,LTE,4G,0.0,,131259.0,NTT DOCOMO,False,SHARP,SH-M05,Android,8.0.0,0.0,Japan,
38863.0,20181213163457,35.82413,139.9322,44.0,NTT docomo,Japan,LTE,4G,80.0,,145061.0,NTT DOCOMO,False,LGE,L-03K,Android,9,0.0,Japan,
16990.0,20181213163457,35.833866,139.59435,-57.465027,NTT docomo,Japan,LTE,4G,18.0,,195273.0,NTT DOCOMO,False,SHARP,SH-01L,Android,9,52.0,Japan,
1828.0,20181213163457,35.70384,140.09062,64.0,NTT docomo,Japan,LTE,4G,5.0,,147523.0,NTT DOCOMO,False,samsung,SC-04J,Android,8.0.0,41.0,Japan,
105200.0,20180920140351,35.858578,139.93245,42.12439,au,Japan,LTE,4G,0.0,,672731.0,KDDI,False,SHARP,SHV42,Android,8.0.0,49.0,Japan,
60682.0,20181213163457,35.706135,139.81813,48.0,NTT docomo,Japan,LTE,4G,16.0,,187762.0,NTT DOCOMO,False,SHARP,SH-M08,Android,8.1.0,23.0,Japan,
266556.0,20181213163457,35.578766,139.5904,49.137085,NTTbdoclomo,Japan,LTE,4G,82.0,,192109.0,NTT DdOCOMO,False,SHARP,SH-03J,Android,7.1.1,32.0,Japan,
131673.0,20190802193258,35.84813,139.67357,0.0,au,Japan,LTE,4G,2.0,,667968.0,KDDI,False,SHARP,SH-L02,Android,7.0,50.0,Japan,
166130.0,20190802193258,35.746647,139.53502,0.0,NTT docomo,Japan,LTE,4G,1.0,,184026.0,NTT DOCOMO,False,SHARP,SH-M05,Android,7.1.2,12.0,Japan,
29659.0,20190802193258.0,35.69781,140.11331,104.96486,NTT docomo,Japan,LTE,4G,17.0,,144882.0,NTT DOCOMO,False,FUJITSU,F-02K,Android,8.1.0,22.0,Japan,
72540.0,20181030095031,35.62206,139.73705,-11.415405,NTT docomo,Japan,LTE,4G,85.0,,182581.0,NTT DOCOMO,False,samsung,SC-02K,Android,8.0.0,0.0,Japan,
95134.0,20181213163457,35.661358,139.4483,0.0,NTT docomo,Japan,LTE,4G,84.0,,146611.0,NTT DOCOMO,False,samsung,SC-04J,Android,8.0.0,35.0,Japan,
59959.0,20190802193258,35.722862,139.47707,118.299995,au,Japan,LTE,4G,0.0,,988679.0,KDDI,False,SHARP,SHV41,Android,9,0.0,Japan,
74670.0,20180105115808,35.525707,139.69713,34.0,NTT docomo,Japan,LTE,4G,85.0,,178764.0,NTT DOCOMO,False,LGE,L-03K,Android,8.1.0,36.0,Japan,
45622.0,20190802193258,35.866917,139.50285,0.0,,,Unknown,Unknown,,,,,False,LGE,LGT31,Android,6.0.1,35.0,Japan,
77773.0,20181213163457,35.358524,139.94453,0.0,NTT docomo,Japan,LTE,4G,64.0,,192604.0,NTT DOCOMO,False,samsung,SC-04J,Android,8.0.0,9.0,Japan,
192209.0,20181213163457.0,35.657925,139.45445,0.0,au,Japan,LTE,4G,2.0,,141195.0,KDDI,False,SHARP,SHV40_u,Android,8.0.0,4.0,Japan,
39741.0,20190802193258,35.415787,140.2525,47.0,NTT docomo,Japan,LTE,4G,0.0,,157893.0,NTT DOCOMO,False,SHARP,SH-04H,Android,8.0.0,55.0,Japan,
24961.0,20181030095031,35.7566,139.87273,0.0,NTT docomo,Japan,LTE,4G,66.0,,189973.0,NTT DOCOMO,False,SHARP,SH-03J,Android,7.1.1,42.0,Japan,
156362.0,20190802193258.0,35.857265,139.67976,51.07391,NTT docomo,Japan,LTE,4G,17.0,,194988.0,NTT DOCOMO,False,Sony,SO-01K,Android,9,0.0,Japan,
52427.0,20181213163457,35.4184,139.33975,78.799995,NTT docomo,Japan,LTE,4G,17.0,,161723.0,NTT DOCOMO,False,Sony,SO-01M,Android,9,0.0,Japan,
15207.0,20180105115808,35.7157,139.71312,47.699997,NTT docomo,Japan,LTE,4G,82.0,,136691.0,NTT DOCOMO,False,SHARP,SH-01K,Android,9,52.0,Japan,
25337.0,20190802193258.0,35.580566,139.52203,81.0,NTT docomo,Japan,HSDPA,3G,32848.0,1874.0,,NTT DOCOMO,False,SHARP,SH-01K,Android,7.1.2,0.0,Japan,
124974.0,20181030095031,35.721813,139.78036,44.199997,NTT docomo,Japan,LTE,4G,64.0,,187720.0,NTT DOCOMO,False,SHARP,SH-03K,Android,9,36.0,Japan,
169618.0,20181030095031,35.732277,139.75235,60.399998,NTT docomo,Japan,LTE,4G,81.0,,141870.0,NTT DOCOMO,False,samsung,SC-02K,Android,9,19.0,Japan,
186166.0,20181030095031,35.353527,140.02547,105.4,au,Japan,LTE,4G,1.0,,788663.0,KDDI,False,samsung,SCV38,Android,9,0.0,Japan,
190048.0,20181213163457.0,35.693447,139.77719,0.0,SoftBank,Japan,LTE,4G,3.0,,82301.0,SoftBank,False,KYOCERA,602KC,Android,7.1.1,45.0,Japan,
123275.0,20181030095031,35.629128,139.72186,64.0,NTT docomo,Japan,LTE,4G,64.0,,187618.0,NTT DOCOMO,False,samsung,SC-02K,Android,9,33.0,Japan,
53563.0,20190802193258,35.331074,139.38625,46.013184,au,Japan,LTE,4G,2.0,,141142.0,KDDI,False,Sony,SOV36,Android,9,46.0,Japan,
179776.0,20181213163457,35.60091,140.12512,44.54901,SoftBank,Japan,LTE,4G,1.0,,35795.0,SoftBank,False,SHARP,S3-SH,Android,9,0.0,Japan,
36765.0,20181030095031.0,35.861717,139.799,43.0,NTT docomo,Japan,LTE,4G,83.0,,196296.0,NTT DOCOMO,False,motorola,Moto G (4),Android,8.1.0,0.0,Japan,
21666.0,20181213163457,35.82889,139.63878,39.001587,NTT docomo,Japan,LTE,4G,0.0,,147313.0,NTT DOCOMO,False,Sony,SO-01K,Android,9,39.0,Japan,
43927.0,20181213163457.0,35.73713,139.63014,0.0,NTT docomo,Japan,LTE,4G,20.0,,161597.0,NTT DOCOMO,False,samsung,SC-04J,Android,8.0.0,24.0,Japan,
88932.0,20190802193258,35.721294,140.05229,66.299995,au,Japan,LTE,4G,1.0,,787338.0,KDDI,False,samsung,SCV36,Android,9,0.0,Japan,
19072.0,20190802193258,35.72973,139.82587,38.399998,SoftBank,Japan,LTE,4G,72.0,,654396.0,SoftBank,False,SHARP,701SH,Android,9,41.0,Japan,
151453.0,20170310154560,35.6749,139.75978,0.0,NTT docomo,Japan,LTE,4G,66.0,,133753.0,NTT DOCOMO,False,Sony,SO-03J,Android,7.1.1,40.0,Japan,
82833.0,20190802193258.0,35.36661,139.54993,53.8,NTT docomo,Japan,LTE,4G,65.0,,167732.0,NTT DOCOMO,False,Sony,SO-03K,Android,9,0.0,Japan,
239255.0,20190802193258,35.86156,139.85571,0.0,au,Japan,LTE,4H,1.0,,137649.0,KDDI,False,SHARP,SHV42,Andridd,9,0.0,Japan,
140921.0,20181213163457,35.78669,139.64473,44.399998,SoftBank,Japan,LTE,4G,1.0,,655899.0,SoftBank,False,SHARP,706SH,Android,8.0.0,43.0,Japan,
49040.0,20190802193258.0,35.760746,139.60396,80.86951,NTT docomo,Japan,LTE,4G,82.0,,189931.0,NTT DOCOMO,False,SHARP,SH-02M,Android,9,0.0,Japan,
104002.0,20181030095031,35.605564,139.37762,193.1,NTT docomo,Japan,LTE,4G,81.0,,191710.0,NTT DOCOMO,False,Sony,SO-01K,Android,9,0.0,Japan,
174367.0,20190802193258.0,35.774807,139.54948,0.0,au,Japan,LTE,4G,1.0,,139978.0,KDDI,False,KYOCERA,KYV38,Android,6.0.1,49.0,Japan,
132896.0,20180920140351.0,35.602013,140.1243,0.0,SoftBank,Japan,LTE,4G,64.0,,644307.0,SoftBank,False,SHARP,706SH,Android,8.0.0,33.0,Japan,
23035.0,20181030095031,35.370422,139.33295,47.199997,SoftBank,Japan,LTE,4G,1.0,,15733.0,Y!mobile,False,KYOCERA,S4-KC,Android,8.0.0,102.0,Japan,
77101.0,20190802193258,35.752235,139.93204,57.6,NTT docomo,Japan,LTE,4G,5.0,,188947.0,NTT DOCOMO,False,samsung,SC-03L,Android,9,36.0,Japan,
87249.0,20181213163457,35.91194,140.0605,66.64221,NTT docomo,Japan,LTE,4G,2.0,,187032.0,NTT DOCOMO,False,SHARP,SH-01K,Android,7.1.2,42.0,Japan,
105972.0,20190802193258,35.708344,140.23268,0.0,NTT docomo,Japan,LTE,4G,17.0,,192612.0,NTT DOCOMO,False,samsung,SC-02F,Android,5.0,0.0,Japan,
191064.0,20181213163457,35.591057,139.73177,0.0,au,Japan,LTE,4G,22.0,,659737.0,KDDI,False,LGE,LGV33,Android,7.0,104.0,Japan,
52226.0,20190802193258,35.730663,139.56723,93.1,SoftBank,Japan,LTE,4G,27.0,,657373.0,SoftBank,False,Sony,701SO,Android,9,0.0,Japan,
165552.0,20181213163457,35.76478,139.69516,74.7,NTT docomo,Japan,LTE,4G,0.0,,189756.0,NTT DOCOMO,False,SHARP,SH-03K,Android,9,56.0,Japan,
151477.0,20190802193258,35.6759,139.68118,15.925354,SoftBank,Japan,LTE,4G,74.0,,654378.0,SoftBank,False,SHARP,706SH,Android,8.0.0,35.0,Japan,
183324.0,20181213163457,36.13821,139.4479,62.899998,NTT docomo,Japan,LTE,4G,4.0,,162929.0,NTT DOCOMO,False,SHARP,SH-01K,Android,9,54.0,Japan,
91067.0,20181030095031,35.57199,139.73343,39.899998,SoftBank,Japan,LTE,4G,74.0,,656416.0,SoftBank,False,SHARP,706SH,Android,9,35.0,Japan,
136067.0,20190802193258,35.86455,139.76106,42.0,NTT docomo,Japan,Unknown,Unknown,,,,,False,SHARP,S1,Android,8.0.0,7.0,Japan,
29362.0,20180920140351.0,35.77931,140.05096,0.0,NTT docomo,Japan,LTE,4G,65.0,,194851.0,NTT DOCOMO,False,SHARP,SH-04G,Android,5.0.2,15.0,Japan,
37985.0,20180412115345,35.721436,140.07799,58.0,NTT docomo,Japan,LTE,4G,80.0,,196043.0,NTT DOCOMO,False,FUJITSU,F-04K,Android,9,0.0,Japan,
141708.0,20190802193258,36.01807,139.65166,0.0,NTT docomo,Japan,LTE,4G,16.0,,194125.0,NTT DOCOMO,False,Sony,SO-01G,Android,6.0.1,41.0,Japan,
176960.0,20181213163457.0,35.70579,139.62454,0.0,NTT docomo,Japan,LTE,4G,69.0,,166207.0,NTT DOCOMO,False,SHARP,SH-03J,Android,7.1.1,7.0,Japan,
133331.0,20181030095031,35.730618,139.43535,132.0,NTT docomo,Japan,LTE,4G,0.0,,191807.0,NTT DOCOMO,False,samsung,SC-02L,Android,9,0.0,Japan,
173797.0,20170310154560.0,35.775806,139.62808,0.0,SoftBank,Japan,LTE,4G,15.0,,97754.0,SoftBank,False,KYOCERA,503KC,Android,6.0.1,0.0,Japan,
213785.0,20170922173030,35.89948,139.37152,0.0,NTT docomo,Japan,LR,4G,83.0,,160448.0,NTT DOCOMO,False,Sony,SO-01G,Android,6.k.1,0.0,Japan,
84885.0,20181030095031,35.539253,139.48808,46.313538,NTT docomo,Japan,LTE,4G,5.0,,193500.0,NTT DOCOMO,False,Sony,SO-01K,Android,9,24.0,Japan,
4623.0,20181213163457,35.660904,139.3643,0.0,NTT docomo,Japan,LTE,4G,64.0,,155991.0,NTT DOCOMO,False,samsung,SC-02J,Android,9,0.0,Japan,
116858.0,20190802193258,35.657433,139.47418,0.0,SoftBank,Japan,LTE,4G,6.0,,98096.0,SoftBank,False,Sony,601SO,Android,7.0,0.0,Japan,
134221.0,20181213163457,35.35243,139.90685,88.05188,NTT docomo,Japan,LTE,4G,1.0,,156625.0,NTT DOCOMO,False,FUJITSU,F-02L,Android,9,0.0,Japan,
263884.0,20190802193258,35.31986,139.50858,0.0,au,Japan,LTm,4H,0.0,,1001296.0,KDDI,False,Sony,SOv35,Android,8.0.0,49.0,Japan,
66111.0,20181213163457.0,35.60919,139.40788,169.81274,au,Japan,LTE,4G,5.0,,668760.0,KDDI,False,SHARP,SHV40_u,Android,7.1.2,45.0,Japan,
167509.0,20181030095031,35.544205,139.65204,40.1,NTT docomo,Japan,LTE,4G,1.0,,143516.0,NTT DOCOMO,False,samsung,SC-02K,Android,9,0.0,Japan,
274350.0,20181213163457,35.56469,139.5933,83.64752,NTT docomo,Japan,LTE,4G,64.0,,145311.0,,False,Sopy,SO-02K,Androi,9,32.0,Japan,
191748.0,20181213163457,35.773075,139.9438,0.0,SoftBank,Japan,LTE,4G,92.0,,35238.0,SoftBank,False,Sony,601SO,Android,7.0,36.0,Japan,
97085.0,20190802193258,35.72902,139.5009,110.9,NTT docomo,Japan,LTE,4G,18.0,,163246.0,NTT DOCOMO,False,samsung,SC-02H,Android,8.0.0,11.0,Japan,
74955.0,20190802193258,35.708977,139.6419,90.0,NTT docomo,Japan,LTE,4G,68.0,,195973.0,NTT DOCOMO,False,SHARP,SH-03G,Android,7.0,15.0,Japan,
165783.0,20190802193258,35.610764,140.11633,39.8,SoftBank,Japan,LTE,4G,58.0,,644940.0,SoftBank,False,SHARP,706SH,Android,9,0.0,Japan,
196447.0,20180412115345.0,35.730343,139.90285,51.0,NTT docomo,Japan,LTE,4G,2.0,,148169.0,NTT DOCOMO,False,Sony,SO-03J,Android,7.1.1,49.0,Japan,
146846.0,20181030095031,35.4596,139.50996,113.299995,NTT docomo,Japan,LTE,4G,3.0,,166223.0,NTT DOCOMO,False,Sony,SO-04K,Android,9,21.0,Japan,
